id,user_id,schedule,drinking,smoking,workout_freq,diet,pet_view,spending_view,saving_view,travel_pref,interests,personality,created_at,updated_at
138,138,normal,never,often,daily,keto,love,frugal,balanced,"[""roadtrip"",""sea"",""citywalk""]","[""travel"",""photography"",""coding"",""cooking"",""hiking""]",ENFP,2025-08-04 09:27:13,2025-08-04 09:27:13
139,139,early,occasionally,never,3+weekly,halal,reject,frugal,aggressive,"[""citywalk"",""island"",""roadtrip""]","[""football"",""photography"",""hiking"",""music"",""boardgame"",""reading""]",INTJ,2025-07-08 09:27:13,2025-07-08 09:27:13
140,140,early,often,often,none,normal,love,frugal,conservative,"[""citywalk"",""island""]","[""cooking"",""music"",""football""]",ESFJ,2025-07-05 09:27:13,2025-07-05 09:27:13
141,141,early,occasionally,often,none,low_carb,love,luxury,aggressive,"[""desert""]","[""hiking"",""reading"",""football"",""gaming"",""running"",""yoga""]",ENFP,2025-06-27 09:27:13,2025-06-27 09:27:13
142,142,early,often,occasionally,weekly,vegetarian,love,frugal,balanced,"[""island"",""roadtrip"",""sea""]","[""movie"",""yoga"",""running"",""basketball"",""football"",""gaming""]",ISFJ,2025-07-09 09:27:13,2025-07-09 09:27:13
143,143,normal,occasionally,never,none,halal,ok,luxury,balanced,"[""citywalk"",""roadtrip"",""sea""]","[""yoga"",""gaming""]",,2025-09-04 09:27:13,2025-09-04 09:27:13
144,144,normal,never,never,none,low_carb,reject,frugal,aggressive,"[""desert"",""citywalk"",""sea""]","[""running"",""basketball"",""football""]",,2025-07-25 09:27:13,2025-07-25 09:27:13
145,145,late,occasionally,never,weekly,normal,allergic,luxury,conservative,"[""museum""]","[""football"",""basketball"",""boardgame"",""hiking"",""gaming"",""travel""]",ENTP,2025-08-15 09:27:13,2025-08-15 09:27:13
146,146,late,often,often,weekly,keto,reject,balanced,balanced,"[""island"",""museum""]","[""movie"",""boardgame"",""running"",""basketball""]",ENFP,2025-07-25 09:27:13,2025-07-25 09:27:13
147,147,normal,occasionally,never,daily,vegetarian,ok,luxury,aggressive,"[""desert""]","[""football"",""cooking""]",,2025-08-26 09:27:13,2025-08-26 09:27:13
148,148,early,often,often,3+weekly,keto,allergic,frugal,aggressive,"[""sea"",""mountain""]","[""running"",""hiking""]",ESFJ,2025-06-27 09:27:13,2025-06-27 09:27:13
149,149,early,occasionally,often,weekly,normal,ok,balanced,aggressive,"[""museum"",""citywalk"",""roadtrip""]","[""reading"",""boardgame"",""hiking"",""gaming"",""cooking""]",ISTP,2025-09-03 09:27:13,2025-09-03 09:27:13
150,150,early,never,never,none,halal,reject,balanced,aggressive,"[""desert"",""mountain""]","[""music"",""running""]",INTJ,2025-08-17 09:27:13,2025-08-17 09:27:13
151,151,late,often,never,3+weekly,halal,love,balanced,balanced,"[""roadtrip""]","[""hiking"",""boardgame""]",ISTP,2025-08-13 09:27:13,2025-08-13 09:27:13
152,152,late,occasionally,never,3+weekly,vegetarian,reject,frugal,conservative,"[""citywalk"",""desert"",""museum""]","[""basketball"",""reading"",""boardgame"",""cooking"",""movie"",""music""]",INTJ,2025-08-27 09:27:13,2025-08-27 09:27:13
153,153,early,occasionally,often,daily,keto,allergic,frugal,conservative,"[""desert""]","[""football"",""running"",""boardgame"",""movie"",""reading""]",ENFP,2025-08-15 09:27:13,2025-08-15 09:27:13
154,154,normal,occasionally,occasionally,none,halal,ok,balanced,aggressive,"[""sea"",""museum""]","[""reading"",""photography"",""coding"",""movie"",""travel""]",ESFJ,2025-07-21 09:27:13,2025-07-21 09:27:13
155,155,normal,occasionally,often,weekly,vegan,love,frugal,balanced,"[""museum"",""citywalk"",""roadtrip""]","[""cooking"",""football""]",,2025-08-23 09:27:13,2025-08-23 09:27:13
156,156,normal,often,often,daily,vegan,ok,balanced,balanced,"[""citywalk"",""island""]","[""football"",""cooking"",""hiking"",""gaming"",""movie""]",ENTP,2025-08-23 09:27:13,2025-08-23 09:27:13
157,157,normal,never,occasionally,none,halal,allergic,frugal,balanced,"[""roadtrip"",""citywalk""]","[""boardgame"",""running"",""photography"",""coding"",""gaming"",""basketball""]",ISTP,2025-08-17 09:27:13,2025-08-17 09:27:13
158,158,normal,never,often,daily,low_carb,reject,balanced,balanced,"[""mountain"",""museum""]","[""coding"",""cooking""]",ISTP,2025-07-09 09:27:13,2025-07-09 09:27:13
159,159,normal,often,occasionally,none,vegetarian,love,balanced,conservative,"[""desert""]","[""coding"",""gaming""]",,2025-08-18 09:27:13,2025-08-18 09:27:13
160,160,normal,often,occasionally,daily,vegan,reject,balanced,conservative,"[""island"",""desert""]","[""running"",""football""]",ISFJ,2025-07-15 09:27:13,2025-07-15 09:27:13
161,161,late,occasionally,occasionally,3+weekly,normal,allergic,luxury,conservative,"[""mountain""]","[""reading"",""coding"",""movie""]",ENFP,2025-09-03 09:27:13,2025-09-03 09:27:13
162,162,early,never,occasionally,daily,vegetarian,allergic,frugal,aggressive,"[""museum""]","[""coding"",""photography"",""music"",""yoga"",""football"",""movie""]",,2025-08-31 09:27:13,2025-08-31 09:27:13
163,163,normal,often,never,none,vegetarian,love,luxury,aggressive,"[""sea"",""mountain"",""citywalk""]","[""travel"",""football"",""cooking"",""boardgame""]",ENTP,2025-09-12 09:27:13,2025-09-12 09:27:13
164,164,normal,occasionally,never,3+weekly,normal,allergic,frugal,balanced,"[""island"",""museum""]","[""gaming"",""travel"",""running"",""coding"",""music""]",ISFJ,2025-07-03 09:27:13,2025-07-03 09:27:13
165,165,late,never,often,3+weekly,vegetarian,reject,luxury,balanced,"[""sea""]","[""movie"",""boardgame"",""hiking"",""photography""]",ISFJ,2025-08-20 09:27:13,2025-08-20 09:27:13
166,166,late,never,never,weekly,low_carb,reject,frugal,balanced,"[""roadtrip"",""sea"",""museum""]","[""boardgame"",""photography"",""movie"",""cooking"",""running"",""coding""]",ESFJ,2025-07-22 09:27:13,2025-07-22 09:27:13
167,167,early,occasionally,occasionally,daily,vegetarian,love,balanced,balanced,"[""desert""]","[""gaming"",""reading"",""boardgame""]",ENTP,2025-06-19 09:27:13,2025-06-19 09:27:13
168,168,normal,often,occasionally,3+weekly,keto,ok,frugal,balanced,"[""island"",""sea"",""desert""]","[""gaming"",""coding"",""boardgame"",""hiking""]",ENFP,2025-07-31 09:27:13,2025-07-31 09:27:13
169,169,late,often,occasionally,weekly,vegan,reject,luxury,balanced,"[""desert""]","[""coding"",""basketball"",""music"",""running"",""hiking"",""movie""]",ISTP,2025-09-04 09:27:13,2025-09-04 09:27:13
170,170,late,never,often,weekly,halal,ok,luxury,balanced,"[""museum""]","[""movie"",""reading"",""running"",""coding"",""basketball"",""travel""]",ISTP,2025-09-02 09:27:13,2025-09-02 09:27:13
171,171,normal,never,often,daily,keto,allergic,balanced,balanced,"[""island""]","[""football"",""running"",""movie"",""gaming"",""boardgame""]",ESFJ,2025-07-09 09:27:13,2025-07-09 09:27:13
172,172,late,occasionally,often,none,vegetarian,allergic,balanced,conservative,"[""desert""]","[""photography"",""cooking"",""yoga"",""basketball"",""music"",""gaming""]",ISFJ,2025-08-04 09:27:13,2025-08-04 09:27:13
173,173,late,often,never,weekly,low_carb,ok,frugal,conservative,"[""island"",""desert"",""sea""]","[""hiking"",""travel"",""boardgame"",""reading""]",ENTP,2025-07-01 09:27:13,2025-07-01 09:27:13
174,174,normal,occasionally,often,daily,halal,allergic,luxury,balanced,"[""museum"",""island"",""citywalk""]","[""travel"",""hiking"",""running"",""coding"",""movie""]",INTJ,2025-07-19 09:27:13,2025-07-19 09:27:13
175,175,normal,occasionally,never,none,normal,allergic,frugal,aggressive,"[""roadtrip"",""museum"",""island""]","[""boardgame"",""cooking"",""music"",""yoga""]",ENTP,2025-07-10 09:27:13,2025-07-10 09:27:13
176,176,late,often,often,daily,keto,reject,luxury,aggressive,"[""desert""]","[""coding"",""photography"",""cooking"",""movie"",""football""]",ENTP,2025-07-09 09:27:13,2025-07-09 09:27:13
177,177,early,occasionally,never,weekly,vegetarian,reject,frugal,aggressive,"[""sea"",""citywalk""]","[""running"",""basketball"",""movie"",""football"",""cooking"",""boardgame""]",ENFP,2025-07-28 09:27:13,2025-07-28 09:27:13
178,178,early,never,often,weekly,keto,allergic,frugal,aggressive,"[""museum""]","[""hiking"",""yoga"",""running"",""movie"",""reading""]",ENTP,2025-07-22 09:27:13,2025-07-22 09:27:13
179,179,normal,often,occasionally,none,normal,love,balanced,conservative,"[""museum"",""roadtrip"",""desert""]","[""hiking"",""photography""]",INTJ,2025-07-04 09:27:13,2025-07-04 09:27:13
180,180,normal,occasionally,often,3+weekly,halal,allergic,frugal,balanced,"[""museum"",""mountain""]","[""photography"",""football"",""basketball"",""reading"",""music""]",ESFJ,2025-09-04 09:27:13,2025-09-04 09:27:13
181,181,late,occasionally,often,none,vegetarian,love,frugal,conservative,"[""sea""]","[""hiking"",""gaming"",""yoga"",""basketball""]",ENTP,2025-07-27 09:27:13,2025-07-27 09:27:13
182,182,normal,never,often,3+weekly,keto,love,frugal,aggressive,"[""island"",""desert""]","[""reading"",""travel"",""coding"",""basketball"",""cooking"",""boardgame""]",INTJ,2025-06-28 09:27:13,2025-06-28 09:27:13
183,183,normal,often,occasionally,none,keto,ok,frugal,conservative,"[""mountain"",""museum"",""roadtrip""]","[""hiking"",""football"",""coding""]",ENFP,2025-09-11 09:27:13,2025-09-11 09:27:13
184,184,normal,often,often,3+weekly,keto,ok,luxury,conservative,"[""museum""]","[""photography"",""coding""]",,2025-06-17 09:27:13,2025-06-17 09:27:13
185,185,early,often,occasionally,none,normal,ok,frugal,balanced,"[""museum"",""island"",""sea""]","[""movie"",""yoga"",""coding"",""cooking"",""travel"",""boardgame""]",ENFP,2025-08-26 09:27:13,2025-08-26 09:27:13
186,186,normal,occasionally,often,none,low_carb,ok,frugal,aggressive,"[""desert"",""mountain""]","[""yoga"",""hiking"",""basketball""]",,2025-08-31 09:27:13,2025-08-31 09:27:13
187,187,early,often,never,daily,halal,reject,balanced,conservative,"[""citywalk"",""museum""]","[""photography"",""basketball"",""yoga"",""running"",""coding""]",ESFJ,2025-08-25 09:27:13,2025-08-25 09:27:13
188,188,normal,occasionally,never,none,low_carb,reject,luxury,conservative,"[""sea""]","[""basketball"",""coding"",""movie"",""running""]",ESFJ,2025-07-05 09:27:13,2025-07-05 09:27:13
189,189,late,often,occasionally,daily,vegetarian,reject,luxury,aggressive,"[""sea""]","[""reading"",""hiking"",""photography"",""coding"",""cooking"",""basketball""]",ISFJ,2025-07-03 09:27:13,2025-07-03 09:27:13
190,190,normal,occasionally,often,daily,halal,reject,luxury,aggressive,"[""citywalk"",""sea""]","[""reading"",""coding""]",ISFJ,2025-07-26 09:27:13,2025-07-26 09:27:13
191,191,normal,often,often,3+weekly,keto,allergic,balanced,aggressive,"[""citywalk"",""sea"",""island""]","[""music"",""hiking"",""travel"",""gaming"",""boardgame"",""movie""]",,2025-07-10 09:27:13,2025-07-10 09:27:13
192,192,early,never,often,none,low_carb,reject,luxury,conservative,"[""mountain"",""sea"",""island""]","[""basketball"",""yoga"",""boardgame"",""gaming"",""running"",""travel""]",ISFJ,2025-06-30 09:27:13,2025-06-30 09:27:13
193,193,normal,never,never,weekly,normal,ok,balanced,conservative,"[""desert"",""museum""]","[""cooking"",""running"",""reading"",""gaming"",""basketball"",""football""]",INTJ,2025-07-22 09:27:13,2025-07-22 09:27:13
194,194,late,often,never,none,keto,allergic,frugal,balanced,"[""citywalk""]","[""music"",""football"",""coding""]",,2025-07-17 09:27:13,2025-07-17 09:27:13
195,195,early,often,never,daily,keto,allergic,luxury,aggressive,"[""roadtrip""]","[""photography"",""gaming"",""music"",""yoga""]",ENFP,2025-07-10 09:27:13,2025-07-10 09:27:13
196,196,late,occasionally,often,none,vegetarian,love,balanced,aggressive,"[""sea""]","[""yoga"",""cooking"",""gaming"",""hiking"",""photography"",""basketball""]",ISTP,2025-08-29 09:27:13,2025-08-29 09:27:13
197,197,early,often,often,weekly,keto,ok,luxury,aggressive,"[""island""]","[""boardgame"",""coding"",""yoga"",""photography"",""music""]",ENFP,2025-08-24 09:27:13,2025-08-24 09:27:13
198,198,early,often,occasionally,none,halal,ok,frugal,conservative,"[""citywalk"",""museum"",""sea""]","[""boardgame"",""music"",""coding"",""basketball"",""reading""]",INTJ,2025-07-23 09:27:13,2025-07-23 09:27:13
199,199,early,never,never,daily,halal,allergic,frugal,balanced,"[""mountain"",""desert"",""sea""]","[""cooking"",""movie"",""yoga""]",,2025-08-17 09:27:13,2025-08-17 09:27:13
200,200,early,never,often,none,low_carb,ok,luxury,conservative,"[""museum""]","[""coding"",""running"",""reading""]",,2025-09-13 09:27:13,2025-09-13 09:27:13
201,201,early,often,never,3+weekly,vegan,allergic,luxury,balanced,"[""mountain"",""citywalk"",""desert""]","[""running"",""coding"",""movie"",""boardgame"",""gaming""]",ISFJ,2025-09-10 09:27:13,2025-09-10 09:27:13
202,202,normal,often,never,weekly,vegetarian,allergic,balanced,aggressive,"[""desert""]","[""cooking"",""movie"",""running""]",ISFJ,2025-07-31 09:27:13,2025-07-31 09:27:13
203,203,late,never,occasionally,none,keto,ok,balanced,aggressive,"[""sea""]","[""reading"",""hiking"",""cooking"",""boardgame""]",,2025-07-28 09:27:13,2025-07-28 09:27:13
204,204,early,occasionally,often,3+weekly,low_carb,reject,frugal,balanced,"[""mountain""]","[""football"",""photography""]",,2025-06-25 09:27:13,2025-06-25 09:27:13
205,205,normal,often,occasionally,none,halal,love,frugal,aggressive,"[""roadtrip""]","[""football"",""music"",""cooking""]",ISFJ,2025-08-08 09:27:13,2025-08-08 09:27:13
206,206,late,never,never,3+weekly,vegan,allergic,luxury,balanced,"[""sea"",""island""]","[""football"",""running"",""reading""]",INTJ,2025-07-12 09:27:13,2025-07-12 09:27:13
207,207,early,often,often,weekly,halal,ok,luxury,balanced,"[""desert"",""island""]","[""reading"",""coding"",""music"",""boardgame"",""hiking""]",,2025-08-15 09:27:13,2025-08-15 09:27:13
208,208,late,occasionally,never,none,vegetarian,allergic,frugal,conservative,"[""citywalk"",""desert""]","[""hiking"",""travel"",""music"",""coding"",""boardgame"",""basketball""]",ISFJ,2025-07-21 09:27:13,2025-07-21 09:27:13
209,209,normal,occasionally,often,weekly,vegan,ok,balanced,aggressive,"[""roadtrip"",""citywalk"",""island""]","[""hiking"",""basketball""]",ISTP,2025-08-01 09:27:13,2025-08-01 09:27:13
210,210,normal,often,often,daily,keto,reject,luxury,conservative,"[""roadtrip"",""desert"",""sea""]","[""gaming"",""music"",""movie""]",ESFJ,2025-06-20 09:27:13,2025-06-20 09:27:13
211,211,late,occasionally,often,daily,keto,reject,frugal,conservative,"[""citywalk"",""desert""]","[""hiking"",""reading"",""football""]",ISFJ,2025-06-18 09:27:13,2025-06-18 09:27:13
212,212,normal,often,occasionally,weekly,normal,reject,frugal,aggressive,"[""desert"",""museum""]","[""gaming"",""travel"",""photography"",""cooking"",""boardgame""]",ESFJ,2025-09-12 09:27:13,2025-09-12 09:27:13
213,213,late,never,never,weekly,normal,love,luxury,balanced,"[""sea"",""desert""]","[""music"",""football"",""yoga""]",ESFJ,2025-07-22 09:27:13,2025-07-22 09:27:13
214,214,normal,never,occasionally,none,halal,ok,frugal,aggressive,"[""desert""]","[""football"",""music"",""coding"",""gaming""]",INTJ,2025-07-12 09:27:13,2025-07-12 09:27:13
215,215,normal,occasionally,often,weekly,halal,allergic,frugal,conservative,"[""island"",""sea""]","[""gaming"",""hiking"",""music"",""cooking""]",,2025-09-06 09:27:13,2025-09-06 09:27:13
216,216,early,occasionally,often,3+weekly,normal,ok,frugal,aggressive,"[""citywalk""]","[""yoga"",""photography"",""basketball"",""running"",""travel"",""movie""]",ESFJ,2025-08-23 09:27:13,2025-08-23 09:27:13
217,217,normal,often,often,daily,keto,reject,balanced,balanced,"[""desert"",""citywalk""]","[""hiking"",""football"",""photography"",""basketball"",""movie"",""gaming""]",ENFP,2025-07-09 09:27:13,2025-07-09 09:27:13
218,218,late,never,never,none,normal,allergic,frugal,balanced,"[""desert""]","[""football"",""gaming"",""yoga"",""basketball""]",ISTP,2025-06-18 09:27:13,2025-06-18 09:27:13
219,219,early,often,never,3+weekly,vegan,allergic,balanced,aggressive,"[""roadtrip"",""desert""]","[""reading"",""coding"",""basketball"",""hiking""]",INTJ,2025-08-02 09:27:13,2025-08-02 09:27:13
220,220,late,never,often,weekly,vegan,ok,luxury,balanced,"[""sea""]","[""photography"",""basketball"",""hiking""]",,2025-08-11 09:27:13,2025-08-11 09:27:13
221,221,early,occasionally,never,weekly,halal,ok,luxury,conservative,"[""sea"",""mountain"",""museum""]","[""coding"",""running"",""yoga"",""photography""]",ISFJ,2025-07-01 09:27:13,2025-07-01 09:27:13
222,222,early,never,occasionally,none,normal,love,frugal,balanced,"[""museum""]","[""gaming"",""reading"",""music"",""football"",""basketball""]",ESFJ,2025-08-29 09:27:13,2025-08-29 09:27:13
223,223,normal,never,never,3+weekly,normal,reject,luxury,aggressive,"[""museum""]","[""running"",""basketball"",""music"",""reading"",""photography""]",ENFP,2025-08-26 09:27:13,2025-08-26 09:27:13
224,224,late,often,occasionally,none,vegan,love,luxury,conservative,"[""citywalk"",""sea""]","[""photography"",""coding"",""cooking""]",ISFJ,2025-08-26 09:27:13,2025-08-26 09:27:13
225,225,late,often,never,daily,normal,allergic,frugal,balanced,"[""mountain"",""sea""]","[""music"",""basketball"",""movie"",""cooking""]",ENFP,2025-08-25 09:27:13,2025-08-25 09:27:13
226,226,late,occasionally,often,daily,vegan,reject,frugal,conservative,"[""citywalk"",""mountain""]","[""music"",""football"",""cooking"",""reading"",""movie"",""gaming""]",,2025-08-07 09:27:13,2025-08-07 09:27:13
227,227,early,occasionally,often,daily,low_carb,allergic,luxury,balanced,"[""citywalk"",""roadtrip""]","[""gaming"",""music""]",INTJ,2025-07-18 09:27:13,2025-07-18 09:27:13
228,228,late,occasionally,occasionally,weekly,vegetarian,ok,balanced,conservative,"[""citywalk""]","[""movie"",""football"",""running"",""boardgame"",""photography""]",ENTP,2025-08-10 09:27:13,2025-08-10 09:27:13
229,229,normal,occasionally,occasionally,weekly,normal,ok,frugal,aggressive,"[""roadtrip""]","[""boardgame"",""coding"",""travel"",""photography""]",ISFJ,2025-07-04 09:27:13,2025-07-04 09:27:13
230,230,early,never,never,3+weekly,normal,ok,luxury,balanced,"[""island"",""sea""]","[""photography"",""travel"",""yoga""]",ENFP,2025-09-13 09:27:13,2025-09-13 09:27:13
231,231,late,often,never,daily,vegetarian,allergic,frugal,balanced,"[""museum"",""mountain"",""desert""]","[""travel"",""cooking"",""boardgame""]",ENFP,2025-07-21 09:27:13,2025-07-21 09:27:13
232,232,normal,never,often,none,vegetarian,love,luxury,conservative,"[""roadtrip"",""desert"",""museum""]","[""hiking"",""basketball"",""cooking""]",ISFJ,2025-08-19 09:27:13,2025-08-19 09:27:13
233,233,normal,occasionally,occasionally,none,vegetarian,allergic,frugal,conservative,"[""island"",""desert""]","[""hiking"",""movie"",""football"",""yoga"",""running""]",ISTP,2025-07-30 09:27:13,2025-07-30 09:27:13
234,234,late,occasionally,never,none,low_carb,allergic,luxury,aggressive,"[""museum"",""citywalk"",""island""]","[""reading"",""music"",""boardgame"",""yoga""]",INTJ,2025-06-21 09:27:13,2025-06-21 09:27:13
