id,user_id,status,reason,reviewer_id,recheck_reviewer_id,ocr_result,meta,created_at,updated_at
200,200,2,证件不通过,100124,100384,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-19 18:39:22,2025-05-20 02:35:22
201,201,1,,100342,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-12-21 12:50:52,2024-12-21 19:19:52
202,202,0,审核中,100253,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-20 10:01:28,2025-04-20 15:34:28
203,203,1,,100108,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-07-07 17:19:05,2025-07-07 23:23:05
204,204,1,,100143,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-29 22:40:41,2025-05-30 03:23:41
205,205,1,,100264,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-12-29 10:41:59,2024-12-29 13:57:59
206,206,0,审核中,100368,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-08-27 02:16:54,2025-08-27 09:13:54
207,207,0,审核中,100388,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-01-31 14:51:21,2025-01-31 18:58:21
208,208,2,证件不通过,100330,100364,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-10-20 17:44:07,2024-10-21 02:07:07
209,209,1,,100047,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-22 10:26:29,2025-02-22 15:28:29
210,210,1,,100354,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-06-17 20:20:44,2025-06-18 00:30:44
211,211,2,证件不通过,100188,100242,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-05 13:53:44,2025-05-05 23:20:44
212,212,2,证件不通过,100217,100381,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-01-10 22:33:13,2025-01-11 07:57:13
213,213,1,,100359,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-22 22:15:37,2025-04-23 06:00:37
214,214,0,审核中,100128,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-23 23:54:20,2025-05-24 03:51:20
215,215,1,,100161,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-08-09 04:03:27,2025-08-09 06:06:27
216,216,0,审核中,100098,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-01-08 04:19:42,2025-01-08 08:01:42
217,217,1,,100370,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-04 01:00:08,2025-02-04 09:58:08
218,218,1,,100051,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-12-08 00:45:56,2024-12-08 04:04:56
219,219,0,审核中,100184,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-11 02:47:13,2025-05-11 05:51:13
220,220,2,证件不通过,100362,100273,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-08 10:33:15,2025-05-08 12:43:15
221,221,0,审核中,100498,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-22 09:24:44,2025-05-22 10:20:44
222,222,0,审核中,100357,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-12-30 00:25:59,2024-12-30 02:35:59
223,223,1,,100052,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-16 17:11:49,2024-11-16 17:24:49
224,224,1,,100240,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-12-20 00:43:01,2024-12-20 08:54:01
225,225,1,,100094,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-25 22:39:52,2025-02-25 23:32:52
226,226,0,审核中,100058,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-06-01 17:40:33,2025-06-01 18:47:33
227,227,2,证件不通过,100037,100295,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-03-17 17:09:55,2025-03-17 18:04:55
228,228,2,证件不通过,100415,100288,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-07-24 05:38:14,2025-07-24 10:50:14
229,229,2,证件不通过,100060,100285,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-08-27 02:01:59,2025-08-27 09:08:59
230,230,1,,100404,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-12-02 13:21:54,2024-12-02 17:13:54
231,231,2,证件不通过,100230,100465,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-01-14 21:13:13,2025-01-15 04:47:13
232,232,1,,100219,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-09 13:38:30,2025-05-09 18:51:30
233,233,2,证件不通过,100030,100312,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-12-21 12:27:30,2024-12-21 14:09:30
234,234,2,证件不通过,100108,100135,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-06-24 12:17:42,2025-06-24 13:41:42
235,235,1,,100088,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-07-21 02:20:10,2025-07-21 11:46:10
236,236,0,审核中,100001,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-09-01 05:22:12,2025-09-01 12:21:12
237,237,0,审核中,100240,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-20 13:26:57,2025-02-20 18:25:57
238,238,2,证件不通过,100147,100361,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-09-23 02:38:29,2025-09-23 07:28:29
239,239,0,审核中,100036,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-10-14 18:32:19,2024-10-14 22:32:19
240,240,0,审核中,100301,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-26 12:18:42,2025-05-26 15:41:42
241,241,0,审核中,100278,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-03-06 06:53:26,2025-03-06 10:44:26
242,242,1,,100465,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-12 05:38:41,2024-11-12 10:11:41
243,243,2,证件不通过,100030,100084,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-07-29 08:28:10,2025-07-29 13:43:10
244,244,0,审核中,100471,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-12-08 14:20:42,2024-12-08 19:16:42
245,245,0,审核中,100239,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-27 06:32:30,2025-02-27 11:44:30
246,246,0,审核中,100482,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-10-15 20:24:52,2024-10-16 01:03:52
247,247,0,审核中,100252,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-01-25 15:24:33,2025-01-25 22:53:33
248,248,0,审核中,100020,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-08-28 13:17:44,2025-08-28 20:40:44
249,249,1,,100128,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-26 13:05:20,2025-04-26 13:32:20
250,250,0,审核中,100492,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-08-24 02:44:04,2025-08-24 12:34:04
251,251,1,,100391,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-12-13 10:18:50,2024-12-13 14:54:50
252,252,0,审核中,100390,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-12-18 09:36:16,2024-12-18 12:36:16
253,253,1,,100333,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-10 16:10:28,2025-02-10 23:43:28
254,254,1,,100299,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-20 04:27:41,2025-05-20 11:54:41
255,255,1,,100496,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-17 17:09:58,2024-11-17 18:43:58
256,256,0,审核中,100209,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-10 22:24:02,2025-02-11 04:06:02
257,257,0,审核中,100439,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-28 07:15:39,2025-04-28 10:00:39
258,258,1,,100355,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-23 20:04:54,2025-04-24 04:32:54
259,259,0,审核中,100416,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-14 20:29:21,2025-05-15 05:53:21
260,260,2,证件不通过,100045,100161,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-09-20 18:30:35,2025-09-20 22:49:35
261,261,0,审核中,100496,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-27 06:50:55,2025-04-27 13:44:55
262,262,1,,100336,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-01-19 11:01:39,2025-01-19 20:17:39
263,263,2,证件不通过,100027,100096,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-14 20:01:24,2025-02-15 04:52:24
264,264,1,,100387,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-06 12:24:00,2025-04-06 20:55:00
265,265,0,审核中,100389,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-22 18:58:30,2024-11-22 19:51:30
266,266,1,,100281,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-06-27 01:20:46,2025-06-27 03:35:46
267,267,2,证件不通过,100450,100357,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-14 19:07:05,2025-05-15 03:24:05
268,268,1,,100498,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-08-08 10:01:06,2025-08-08 14:07:06
269,269,0,审核中,100159,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-10-11 05:18:11,2024-10-11 14:43:11
270,270,1,,100208,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-10-01 14:57:45,2025-10-01 16:33:45
271,271,0,审核中,100236,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-06-16 06:56:18,2025-06-16 08:57:18
272,272,2,证件不通过,100255,100477,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-12 05:27:48,2024-11-12 10:26:48
273,273,0,审核中,100212,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-01-22 01:06:51,2025-01-22 09:21:51
274,274,0,审核中,100233,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-10 02:11:43,2025-02-10 11:36:43
275,275,0,审核中,100097,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-07-26 21:06:12,2025-07-27 05:47:12
276,276,1,,100141,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-08-01 08:31:39,2025-08-01 15:36:39
277,277,1,,100136,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-17 16:34:59,2025-04-17 16:37:59
278,278,1,,100428,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-18 00:11:57,2025-05-18 10:05:57
279,279,0,审核中,100443,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-05 17:14:31,2024-11-05 19:47:31
280,280,0,审核中,100247,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-22 15:27:37,2025-02-22 21:21:37
281,281,1,,100390,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-21 14:58:29,2025-04-22 00:15:29
282,282,1,,100477,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-03-29 18:29:27,2025-03-29 23:59:27
283,283,0,审核中,100292,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-07-05 02:22:29,2025-07-05 08:55:29
284,284,0,审核中,100022,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-06-11 20:06:48,2025-06-12 01:32:48
285,285,0,审核中,100197,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-08 21:11:21,2025-02-08 23:47:21
286,286,1,,100064,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-01-29 09:43:17,2025-01-29 18:18:17
287,287,1,,100445,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-12-10 22:58:54,2024-12-11 00:41:54
288,288,0,审核中,100269,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-26 07:26:20,2025-02-26 15:14:20
289,289,0,审核中,100209,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-10-02 05:49:15,2025-10-02 08:28:15
290,290,0,审核中,100400,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-08-31 17:58:32,2025-08-31 22:30:32
291,291,0,审核中,100354,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-18 12:22:38,2025-04-18 19:10:38
292,292,1,,100436,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-11 08:08:42,2024-11-11 13:45:42
293,293,0,审核中,100194,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-10-28 15:38:27,2024-10-28 21:03:27
294,294,2,证件不通过,100446,100277,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-22 17:18:13,2024-11-22 17:55:13
295,295,2,证件不通过,100120,100323,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-27 08:34:41,2024-11-27 13:29:41
296,296,0,审核中,100222,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-06-15 07:46:43,2025-06-15 09:27:43
297,297,1,,100227,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-19 07:24:36,2024-11-19 10:15:36
298,298,0,审核中,100462,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-10-19 00:09:58,2024-10-19 00:39:58
299,299,0,审核中,100407,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-09-15 23:15:33,2025-09-16 00:13:33
300,300,2,证件不通过,100191,100220,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-11 22:01:05,2025-05-12 00:31:05
301,301,1,,100210,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-06-05 15:43:48,2025-06-06 01:23:48
302,302,1,,100087,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-10-25 04:30:49,2024-10-25 07:30:49
303,303,0,审核中,100445,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-08-29 12:52:42,2025-08-29 19:24:42
304,304,0,审核中,100254,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-26 02:18:03,2024-11-26 12:16:03
305,305,0,审核中,100236,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-07-28 02:36:56,2025-07-28 06:57:56
306,306,1,,100341,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-16 01:46:23,2025-02-16 01:56:23
307,307,1,,100346,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-13 00:35:49,2025-02-13 09:55:49
308,308,1,,100226,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-07-21 08:22:48,2025-07-21 14:16:48
309,309,0,审核中,100327,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-12-13 00:10:39,2024-12-13 07:25:39
310,310,0,审核中,100233,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-10-21 01:57:49,2024-10-21 07:07:49
311,311,2,证件不通过,100436,100247,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-06-29 21:03:47,2025-06-29 22:53:47
312,312,0,审核中,100292,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-06-09 21:11:03,2025-06-10 03:19:03
313,313,1,,100358,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-12-19 00:17:49,2024-12-19 05:20:49
314,314,0,审核中,100202,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-09-27 11:06:14,2025-09-27 15:48:14
315,315,1,,100442,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-10-04 14:27:52,2025-10-04 15:18:52
316,316,2,证件不通过,100426,100462,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-12-02 16:59:02,2024-12-02 21:53:02
317,317,2,证件不通过,100410,100180,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-06-13 12:58:00,2025-06-13 16:43:00
318,318,0,审核中,100317,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-18 04:08:49,2024-11-18 08:25:49
319,319,0,审核中,100348,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-10-26 11:04:09,2024-10-26 13:25:09
320,320,2,证件不通过,100462,100321,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-22 07:31:54,2024-11-22 08:12:54
321,321,0,审核中,100017,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-03 19:01:10,2025-05-04 04:55:10
322,322,1,,100046,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-06 06:17:05,2025-04-06 11:20:05
323,323,0,审核中,100089,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-24 19:56:29,2025-04-24 23:22:29
324,324,1,,100448,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-08-02 15:25:48,2025-08-02 21:40:48
325,325,1,,100467,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-01-10 16:47:58,2025-01-10 21:27:58
326,326,1,,100467,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-07-17 01:42:48,2025-07-17 09:56:48
327,327,0,审核中,100411,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-10 22:44:13,2025-05-11 00:42:13
328,328,0,审核中,100072,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-12 08:19:40,2025-02-12 12:11:40
329,329,0,审核中,100495,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-10-27 20:36:00,2024-10-28 06:07:00
330,330,2,证件不通过,100404,100202,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-05 07:46:53,2025-04-05 08:01:53
331,331,1,,100063,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-05-26 15:32:00,2025-05-26 23:18:00
332,332,1,,100299,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-04 01:31:27,2025-04-04 08:02:27
333,333,2,证件不通过,100055,100345,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-16 21:32:40,2024-11-17 01:32:40
334,334,1,,100317,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-02-10 10:09:29,2025-02-10 19:44:29
335,335,1,,100113,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-04-24 12:51:25,2025-04-24 13:56:25
336,336,1,,100465,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-17 18:09:57,2024-11-17 23:19:57
337,337,1,,100059,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2024-11-10 20:12:13,2024-11-10 22:36:13
338,338,0,审核中,100155,,"{""file"": ""redacted.png""}","{""src"": ""user_certification""}",2025-09-16 09:42:52,2025-09-16 18:07:52
