id,user_id,relationship_goal,preferred_age_min,preferred_age_max,preferred_height_min,preferred_height_max,preferred_cities,accept_long_distance,accept_divorce,accept_children,marriage_timeline,child_plan,family_view,religion,must_not_accept,bonus_points,created_at,updated_at
134,134,marriage,28,31,152,172,"[""Chengdu""]",1,0,0,2y,flexible,with_parents,buddhism,"[""pet_reject""]","[""sporty"", ""chef""]",2025-06-12 11:04:02,2025-06-12 11:04:02
135,135,marriage,24,29,158,165,"[""Guangzhou"", ""Suzhou""]",0,1,1,flexible,flexible,independent,buddhism,[],"[""chef"", ""family_oriented""]",2025-07-30 11:04:02,2025-07-30 11:04:02
136,136,dating,26,36,162,169,"[""Wuhan""]",1,0,1,flexible,,independent,buddhism,"[""pet_reject"", ""heavy_drinking""]","[""chef"", ""financially_prudent""]",2025-08-26 11:04:02,2025-08-26 11:04:02
137,137,dating,22,27,160,169,"[""Guangzhou"", ""Shenzhen""]",1,1,0,,,with_parents,taoism,"[""pet_reject"", ""no_children""]","[""sporty"", ""chef"", ""reader""]",2025-06-24 11:04:02,2025-06-24 11:04:02
138,138,dating,24,29,157,166,"[""Shanghai""]",1,1,1,unknown,dont_want,with_parents,taoism,[],[],2025-07-16 11:04:02,2025-07-16 11:04:02
139,139,dating,25,30,157,164,"[""Nanjing""]",0,1,0,unknown,,,taoism,[],[],2025-09-06 11:04:02,2025-09-06 11:04:02
140,140,dating,25,31,159,168,"[""Nanjing""]",0,1,1,1y,want,with_parents,none,"[""smoking""]",[],2025-08-09 11:04:02,2025-08-09 11:04:02
141,141,marriage,25,34,165,183,"[""Wuhan"", ""Beijing""]",1,1,0,2y,dont_want,flexible,,"[""heavy_drinking"", ""smoking""]","[""traveler"", ""reader"", ""sporty""]",2025-09-06 11:04:02,2025-09-06 11:04:02
142,142,marriage,28,35,157,162,"[""Shanghai"", ""Beijing"", ""Wuhan""]",1,0,1,unknown,unknown,flexible,buddhism,"[""different_religion""]","[""traveler"", ""reader""]",2025-07-08 11:04:02,2025-07-08 11:04:02
143,143,dating,22,25,151,162,"[""Chengdu"", ""Shenzhen"", ""Tianjin""]",1,1,1,unknown,dont_want,flexible,taoism,[],[],2025-08-10 11:04:02,2025-08-10 11:04:02
144,144,dating,23,27,155,165,"[""Shenzhen""]",0,1,1,flexible,,with_parents,christian,[],[],2025-07-20 11:04:02,2025-07-20 11:04:02
145,145,dating,22,32,162,171,"[""Xi'an""]",0,1,0,unknown,want,,islam,[],"[""financially_prudent"", ""reader"", ""chef""]",2025-08-21 11:04:02,2025-08-21 11:04:02
146,146,dating,25,34,162,168,"[""Xi'an"", ""Hangzhou""]",0,1,1,2y,want,with_parents,islam,"[""no_children"", ""smoking""]",[],2025-08-16 11:04:02,2025-08-16 11:04:02
147,147,marriage,24,28,152,170,"[""Hangzhou"", ""Suzhou"", ""Tianjin""]",0,0,0,2y,unknown,with_parents,none,[],"[""chef""]",2025-08-23 11:04:02,2025-08-23 11:04:02
148,148,marriage,22,28,159,166,"[""Chengdu"", ""Suzhou""]",1,1,0,unknown,,with_parents,none,"[""different_religion""]","[""reader""]",2025-07-06 11:04:02,2025-07-06 11:04:02
149,149,dating,24,31,155,166,"[""Chengdu"", ""Nanjing""]",0,0,1,unknown,unknown,,,[],"[""sporty"", ""chef"", ""traveler""]",2025-08-08 11:04:02,2025-08-08 11:04:02
150,150,marriage,25,30,151,168,"[""Beijing""]",0,0,1,flexible,dont_want,independent,taoism,[],[],2025-07-27 11:04:02,2025-07-27 11:04:02
151,151,dating,22,30,159,167,"[""Tianjin"", ""Nanjing""]",1,0,0,flexible,,flexible,islam,"[""different_religion""]","[""sporty"", ""family_oriented"", ""traveler""]",2025-09-05 11:04:02,2025-09-05 11:04:02
152,152,dating,23,33,162,182,"[""Wuhan"", ""Hangzhou"", ""Tianjin""]",0,0,0,unknown,flexible,flexible,christian,"[""no_children"", ""pet_reject""]","[""family_oriented"", ""sporty"", ""traveler""]",2025-07-26 11:04:02,2025-07-26 11:04:02
153,153,dating,26,33,162,177,"[""Tianjin""]",0,1,1,flexible,dont_want,with_parents,islam,[],"[""financially_prudent"", ""sporty"", ""traveler""]",2025-07-10 11:04:02,2025-07-10 11:04:02
154,154,dating,22,29,152,168,"[""Wuhan""]",1,0,0,,dont_want,,,"[""heavy_drinking"", ""different_religion""]","[""financially_prudent"", ""reader""]",2025-08-18 11:04:02,2025-08-18 11:04:02
155,155,marriage,24,28,160,169,"[""Suzhou""]",1,0,1,,,independent,taoism,"[""different_religion""]",[],2025-08-11 11:04:02,2025-08-11 11:04:02
156,156,marriage,24,30,160,179,"[""Hangzhou"", ""Chengdu"", ""Nanjing""]",1,1,1,2y,want,flexible,,[],"[""sporty"", ""chef"", ""financially_prudent""]",2025-07-23 11:04:02,2025-07-23 11:04:02
157,157,marriage,27,31,156,168,"[""Wuhan"", ""Xi'an""]",1,1,0,,flexible,,,"[""different_religion"", ""no_children""]",[],2025-06-14 11:04:02,2025-06-14 11:04:02
158,158,marriage,25,31,163,178,"[""Chengdu"", ""Beijing"", ""Tianjin""]",0,1,1,unknown,,,none,[],"[""financially_prudent"", ""family_oriented"", ""reader""]",2025-09-03 11:04:02,2025-09-03 11:04:02
159,159,dating,22,28,155,161,"[""Tianjin"", ""Hangzhou""]",1,0,0,1y,flexible,,,"[""no_children"", ""heavy_drinking""]","[""family_oriented""]",2025-06-15 11:04:02,2025-06-15 11:04:02
160,160,dating,28,36,158,164,"[""Tianjin""]",1,0,1,1y,unknown,with_parents,none,[],"[""sporty"", ""family_oriented""]",2025-07-18 11:04:02,2025-07-18 11:04:02
161,161,marriage,23,31,164,184,"[""Nanjing"", ""Shenzhen"", ""Xi'an""]",0,1,0,2y,dont_want,independent,islam,[],"[""sporty"", ""financially_prudent""]",2025-07-01 11:04:02,2025-07-01 11:04:02
162,162,marriage,28,32,160,175,"[""Beijing"", ""Shenzhen"", ""Tianjin""]",0,1,1,unknown,dont_want,with_parents,buddhism,"[""pet_reject"", ""different_religion""]","[""sporty"", ""traveler"", ""family_oriented""]",2025-09-09 11:04:02,2025-09-09 11:04:02
163,163,dating,25,34,161,177,"[""Suzhou"", ""Shenzhen""]",1,1,1,,unknown,independent,taoism,[],"[""chef"", ""traveler"", ""financially_prudent""]",2025-08-07 11:04:02,2025-08-07 11:04:02
164,164,dating,25,35,151,156,"[""Beijing"", ""Chengdu""]",0,0,1,2y,unknown,with_parents,islam,"[""different_religion"", ""pet_reject""]","[""family_oriented"", ""sporty""]",2025-08-05 11:04:02,2025-08-05 11:04:02
165,165,dating,25,32,153,162,"[""Nanjing""]",1,1,1,,dont_want,with_parents,,"[""heavy_drinking"", ""no_children""]",[],2025-08-13 11:04:02,2025-08-13 11:04:02
166,166,marriage,26,32,156,172,"[""Nanjing"", ""Wuhan"", ""Suzhou""]",1,1,0,2y,,with_parents,taoism,"[""smoking"", ""pet_reject""]","[""family_oriented"", ""sporty"", ""traveler""]",2025-07-06 11:04:02,2025-07-06 11:04:02
167,167,dating,26,34,150,157,"[""Hangzhou""]",1,0,1,,,,buddhism,[],"[""sporty""]",2025-07-01 11:04:02,2025-07-01 11:04:02
168,168,dating,26,32,159,173,"[""Xi'an"", ""Shanghai""]",0,1,1,flexible,want,with_parents,none,"[""smoking"", ""heavy_drinking""]","[""financially_prudent"", ""sporty""]",2025-07-04 11:04:02,2025-07-04 11:04:02
169,169,marriage,26,35,163,175,"[""Suzhou"", ""Hangzhou""]",1,1,1,flexible,dont_want,with_parents,islam,"[""heavy_drinking"", ""no_children""]","[""financially_prudent"", ""chef"", ""sporty""]",2025-07-20 11:04:02,2025-07-20 11:04:02
170,170,dating,28,37,158,175,"[""Wuhan"", ""Xi'an""]",1,0,0,unknown,want,independent,islam,[],"[""family_oriented""]",2025-09-02 11:04:02,2025-09-02 11:04:02
171,171,marriage,25,32,160,180,"[""Shenzhen"", ""Beijing"", ""Chengdu""]",0,1,1,2y,flexible,flexible,taoism,"[""no_children"", ""different_religion""]","[""financially_prudent"", ""sporty"", ""family_oriented""]",2025-07-26 11:04:02,2025-07-26 11:04:02
172,172,marriage,24,30,158,171,"[""Beijing""]",1,1,0,unknown,flexible,flexible,buddhism,"[""smoking""]","[""reader"", ""sporty""]",2025-07-12 11:04:02,2025-07-12 11:04:02
173,173,dating,26,30,158,169,"[""Guangzhou""]",0,1,0,flexible,flexible,independent,none,"[""pet_reject""]",[],2025-07-16 11:04:02,2025-07-16 11:04:02
174,174,marriage,25,32,163,179,"[""Suzhou"", ""Beijing"", ""Hangzhou""]",0,1,0,2y,unknown,flexible,,[],"[""reader"", ""traveler""]",2025-08-14 11:04:02,2025-08-14 11:04:02
175,175,marriage,26,36,159,174,"[""Nanjing""]",1,0,1,1y,,with_parents,none,[],"[""chef""]",2025-07-17 11:04:02,2025-07-17 11:04:02
176,176,marriage,28,33,158,177,"[""Hangzhou"", ""Tianjin""]",1,1,1,,want,flexible,taoism,"[""smoking""]","[""chef""]",2025-07-21 11:04:02,2025-07-21 11:04:02
177,177,dating,28,33,157,173,"[""Suzhou""]",0,0,0,,dont_want,with_parents,islam,"[""pet_reject""]","[""sporty"", ""chef""]",2025-07-23 11:04:02,2025-07-23 11:04:02
178,178,dating,26,29,154,160,"[""Shanghai"", ""Tianjin""]",1,1,1,2y,,,islam,[],"[""traveler""]",2025-07-31 11:04:02,2025-07-31 11:04:02
179,179,marriage,22,31,158,170,"[""Nanjing"", ""Beijing""]",0,1,0,,dont_want,flexible,,[],"[""traveler""]",2025-09-09 11:04:02,2025-09-09 11:04:02
180,180,dating,25,31,157,162,"[""Shanghai"", ""Beijing"", ""Hangzhou""]",0,0,1,flexible,unknown,independent,none,"[""smoking"", ""different_religion""]","[""chef""]",2025-07-17 11:04:02,2025-07-17 11:04:02
181,181,marriage,28,37,161,166,"[""Chengdu"", ""Wuhan"", ""Guangzhou""]",0,1,0,2y,flexible,independent,taoism,"[""heavy_drinking"", ""different_religion""]",[],2025-08-24 11:04:02,2025-08-24 11:04:02
182,182,dating,26,33,150,157,"[""Nanjing"", ""Beijing"", ""Suzhou""]",0,0,1,flexible,want,,buddhism,"[""pet_reject"", ""different_religion""]","[""chef"", ""family_oriented"", ""sporty""]",2025-06-21 11:04:02,2025-06-21 11:04:02
183,183,dating,27,35,161,178,"[""Suzhou"", ""Shanghai"", ""Guangzhou""]",1,1,0,,want,with_parents,christian,[],"[""traveler"", ""financially_prudent"", ""reader""]",2025-07-26 11:04:02,2025-07-26 11:04:02
184,184,marriage,27,37,158,177,"[""Nanjing"", ""Tianjin""]",0,1,0,unknown,dont_want,with_parents,none,"[""heavy_drinking"", ""no_children""]","[""financially_prudent"", ""family_oriented"", ""chef""]",2025-06-26 11:04:02,2025-06-26 11:04:02
185,185,dating,27,30,156,163,"[""Xi'an""]",1,1,1,flexible,unknown,independent,islam,"[""different_religion"", ""no_children""]","[""reader""]",2025-07-23 11:04:02,2025-07-23 11:04:02
186,186,dating,24,32,153,172,"[""Suzhou""]",0,0,1,1y,,flexible,taoism,"[""pet_reject""]","[""traveler"", ""sporty"", ""reader""]",2025-08-22 11:04:02,2025-08-22 11:04:02
187,187,dating,24,32,156,172,"[""Xi'an""]",0,1,0,flexible,dont_want,,islam,[],"[""reader"", ""sporty"", ""traveler""]",2025-08-15 11:04:02,2025-08-15 11:04:02
188,188,marriage,24,27,162,175,"[""Suzhou""]",0,1,0,,,,buddhism,[],"[""family_oriented"", ""financially_prudent"", ""chef""]",2025-07-14 11:04:02,2025-07-14 11:04:02
189,189,dating,24,34,160,171,"[""Chengdu"", ""Xi'an"", ""Shanghai""]",1,1,1,1y,dont_want,flexible,buddhism,"[""smoking""]",[],2025-08-02 11:04:02,2025-08-02 11:04:02
190,190,marriage,26,31,154,166,"[""Chengdu"", ""Beijing"", ""Nanjing""]",0,1,1,2y,want,with_parents,christian,"[""smoking""]","[""traveler"", ""chef""]",2025-09-06 11:04:02,2025-09-06 11:04:02
191,191,dating,27,32,150,160,"[""Chengdu""]",0,1,1,flexible,unknown,,islam,"[""different_religion""]","[""family_oriented"", ""sporty""]",2025-08-17 11:04:02,2025-08-17 11:04:02
192,192,marriage,26,30,164,172,"[""Hangzhou"", ""Nanjing"", ""Xi'an""]",1,1,1,2y,unknown,independent,none,[],[],2025-09-01 11:04:02,2025-09-01 11:04:02
193,193,dating,26,30,159,169,"[""Hangzhou"", ""Guangzhou""]",1,1,1,,,flexible,buddhism,[],"[""sporty""]",2025-08-29 11:04:02,2025-08-29 11:04:02
194,194,dating,25,32,158,166,"[""Shenzhen"", ""Guangzhou""]",0,1,1,,,independent,,"[""no_children"", ""heavy_drinking""]","[""sporty""]",2025-07-26 11:04:02,2025-07-26 11:04:02
195,195,dating,28,33,150,159,"[""Shenzhen"", ""Chengdu""]",1,1,1,,flexible,flexible,christian,[],"[""reader"", ""financially_prudent""]",2025-07-06 11:04:02,2025-07-06 11:04:02
196,196,dating,23,29,151,167,"[""Beijing""]",0,0,0,flexible,want,with_parents,christian,[],"[""traveler"", ""reader""]",2025-08-05 11:04:02,2025-08-05 11:04:02
197,197,dating,28,34,162,173,"[""Tianjin"", ""Guangzhou"", ""Nanjing""]",1,1,1,,dont_want,independent,taoism,[],"[""chef"", ""reader""]",2025-06-21 11:04:02,2025-06-21 11:04:02
198,198,marriage,22,32,150,170,"[""Hangzhou"", ""Beijing""]",0,1,0,2y,unknown,with_parents,taoism,"[""pet_reject"", ""different_religion""]","[""traveler""]",2025-08-08 11:04:02,2025-08-08 11:04:02
199,199,marriage,27,32,155,171,"[""Hangzhou"", ""Tianjin"", ""Shanghai""]",1,0,1,,dont_want,,buddhism,"[""smoking""]","[""reader"", ""traveler"", ""sporty""]",2025-09-09 11:04:02,2025-09-09 11:04:02
200,200,marriage,23,33,154,163,"[""Chengdu""]",1,0,1,unknown,flexible,,taoism,[],"[""reader""]",2025-08-31 11:04:02,2025-08-31 11:04:02
201,201,dating,25,33,163,175,"[""Shenzhen"", ""Shanghai""]",1,1,0,1y,,,islam,"[""different_religion"", ""heavy_drinking""]","[""sporty""]",2025-08-05 11:04:02,2025-08-05 11:04:02
202,202,dating,23,27,154,168,"[""Chengdu""]",1,1,1,unknown,dont_want,flexible,,"[""pet_reject""]","[""financially_prudent"", ""chef"", ""reader""]",2025-07-04 11:04:02,2025-07-04 11:04:02
203,203,marriage,24,29,153,159,"[""Hangzhou"", ""Shanghai""]",0,0,1,flexible,,,,"[""no_children"", ""smoking""]","[""sporty""]",2025-07-11 11:04:02,2025-07-11 11:04:02
204,204,marriage,25,29,165,184,"[""Wuhan"", ""Nanjing""]",0,0,0,1y,unknown,flexible,christian,"[""smoking"", ""heavy_drinking""]","[""financially_prudent""]",2025-08-18 11:04:02,2025-08-18 11:04:02
205,205,marriage,24,33,152,171,"[""Shenzhen"", ""Chengdu"", ""Shanghai""]",1,0,1,unknown,flexible,with_parents,taoism,"[""smoking"", ""heavy_drinking""]",[],2025-07-25 11:04:02,2025-07-25 11:04:02
206,206,dating,25,29,160,173,"[""Wuhan""]",1,1,1,flexible,,independent,,"[""different_religion"", ""smoking""]","[""reader"", ""chef""]",2025-08-21 11:04:02,2025-08-21 11:04:02
207,207,marriage,25,35,155,164,"[""Beijing""]",0,1,1,,dont_want,,islam,"[""different_religion""]",[],2025-06-26 11:04:02,2025-06-26 11:04:02
208,208,dating,26,35,158,171,"[""Wuhan""]",1,1,0,flexible,,with_parents,islam,"[""different_religion"", ""pet_reject""]",[],2025-06-25 11:04:02,2025-06-25 11:04:02
209,209,marriage,28,37,163,183,"[""Chengdu"", ""Suzhou"", ""Beijing""]",0,1,1,1y,unknown,,christian,"[""pet_reject""]","[""traveler""]",2025-08-01 11:04:02,2025-08-01 11:04:02
210,210,dating,28,35,161,178,"[""Shanghai"", ""Xi'an""]",0,1,1,,flexible,,,[],"[""reader"", ""chef""]",2025-07-15 11:04:02,2025-07-15 11:04:02
211,211,marriage,24,28,152,160,"[""Beijing"", ""Guangzhou"", ""Tianjin""]",1,1,1,flexible,unknown,independent,,[],"[""reader"", ""family_oriented""]",2025-06-20 11:04:02,2025-06-20 11:04:02
212,212,dating,28,37,153,168,"[""Suzhou"", ""Tianjin"", ""Chengdu""]",1,1,0,,unknown,with_parents,buddhism,"[""heavy_drinking""]","[""traveler"", ""financially_prudent"", ""reader""]",2025-08-01 11:04:02,2025-08-01 11:04:02
213,213,marriage,26,32,161,167,"[""Shenzhen"", ""Hangzhou"", ""Guangzhou""]",1,1,1,flexible,dont_want,,christian,"[""pet_reject"", ""smoking""]","[""reader"", ""traveler"", ""financially_prudent""]",2025-07-18 11:04:02,2025-07-18 11:04:02
214,214,dating,22,31,150,167,"[""Xi'an"", ""Tianjin"", ""Guangzhou""]",1,1,1,flexible,dont_want,with_parents,none,"[""different_religion""]","[""financially_prudent""]",2025-07-26 11:04:02,2025-07-26 11:04:02
215,215,dating,22,31,151,163,"[""Tianjin""]",0,1,1,1y,flexible,independent,buddhism,"[""smoking"", ""different_religion""]","[""reader"", ""sporty""]",2025-09-06 11:04:02,2025-09-06 11:04:02
216,216,marriage,26,34,154,166,"[""Shanghai"", ""Nanjing""]",1,1,1,2y,dont_want,with_parents,islam,"[""no_children"", ""pet_reject""]","[""family_oriented"", ""financially_prudent"", ""sporty""]",2025-07-03 11:04:02,2025-07-03 11:04:02
217,217,dating,26,32,162,171,"[""Wuhan"", ""Shanghai""]",1,0,1,,dont_want,,buddhism,"[""different_religion"", ""no_children""]","[""sporty"", ""family_oriented""]",2025-07-01 11:04:02,2025-07-01 11:04:02
218,218,marriage,26,34,155,164,"[""Wuhan"", ""Nanjing""]",1,1,1,1y,dont_want,with_parents,none,[],"[""reader"", ""family_oriented"", ""chef""]",2025-08-16 11:04:02,2025-08-16 11:04:02
219,219,marriage,26,35,160,171,"[""Shanghai"", ""Hangzhou""]",0,1,1,,dont_want,independent,,"[""pet_reject"", ""heavy_drinking""]",[],2025-08-21 11:04:02,2025-08-21 11:04:02
220,220,marriage,22,27,164,180,"[""Tianjin"", ""Beijing"", ""Xi'an""]",1,1,1,unknown,,flexible,none,[],[],2025-08-21 11:04:02,2025-08-21 11:04:02
221,221,dating,23,27,160,179,"[""Shanghai"", ""Nanjing""]",1,0,1,1y,want,,islam,"[""pet_reject"", ""smoking""]","[""sporty"", ""financially_prudent"", ""traveler""]",2025-06-19 11:04:02,2025-06-19 11:04:02
222,222,marriage,22,30,153,167,"[""Beijing"", ""Chengdu""]",0,0,1,1y,flexible,flexible,islam,"[""different_religion""]","[""chef""]",2025-07-03 11:04:02,2025-07-03 11:04:02
223,223,marriage,23,27,165,182,"[""Tianjin"", ""Shenzhen""]",0,1,1,unknown,dont_want,,christian,"[""different_religion"", ""pet_reject""]","[""sporty"", ""chef""]",2025-08-21 11:04:02,2025-08-21 11:04:02
224,224,marriage,24,28,164,176,"[""Suzhou"", ""Nanjing"", ""Xi'an""]",0,1,1,,,independent,buddhism,"[""heavy_drinking"", ""smoking""]","[""family_oriented"", ""traveler"", ""financially_prudent""]",2025-09-05 11:04:02,2025-09-05 11:04:02
225,225,marriage,24,33,155,173,"[""Suzhou"", ""Guangzhou"", ""Beijing""]",0,0,0,1y,want,flexible,none,"[""different_religion""]",[],2025-06-29 11:04:02,2025-06-29 11:04:02
226,226,dating,27,34,155,170,"[""Wuhan"", ""Beijing""]",1,1,0,,dont_want,flexible,islam,[],"[""family_oriented"", ""financially_prudent"", ""sporty""]",2025-09-08 11:04:02,2025-09-08 11:04:02
227,227,marriage,28,38,150,170,"[""Wuhan""]",1,1,0,,dont_want,independent,none,"[""smoking""]",[],2025-07-16 11:04:02,2025-07-16 11:04:02
228,228,marriage,28,35,150,165,"[""Hangzhou"", ""Xi'an""]",1,1,1,unknown,flexible,with_parents,,"[""heavy_drinking""]","[""financially_prudent"", ""traveler"", ""reader""]",2025-08-30 11:04:02,2025-08-30 11:04:02
229,229,dating,22,30,150,155,"[""Shanghai"", ""Shenzhen""]",0,1,0,2y,dont_want,with_parents,buddhism,"[""different_religion""]","[""sporty"", ""traveler"", ""financially_prudent""]",2025-06-25 11:04:02,2025-06-25 11:04:02
230,230,marriage,28,38,162,178,"[""Wuhan"", ""Tianjin""]",1,1,0,,unknown,with_parents,none,[],"[""family_oriented"", ""reader""]",2025-08-25 11:04:02,2025-08-25 11:04:02
231,231,marriage,24,31,154,164,"[""Wuhan""]",1,1,1,,flexible,independent,islam,"[""different_religion"", ""heavy_drinking""]","[""family_oriented"", ""traveler"", ""sporty""]",2025-06-18 11:04:02,2025-06-18 11:04:02
232,232,dating,26,32,157,162,"[""Shanghai""]",0,0,1,,flexible,with_parents,buddhism,"[""pet_reject"", ""no_children""]","[""financially_prudent"", ""chef""]",2025-07-21 11:04:02,2025-07-21 11:04:02
233,233,marriage,27,33,160,167,"[""Suzhou"", ""Xi'an""]",1,1,0,,want,with_parents,buddhism,"[""different_religion""]","[""reader"", ""family_oriented"", ""traveler""]",2025-09-09 11:04:02,2025-09-09 11:04:02
234,234,dating,24,33,159,179,"[""Guangzhou"", ""Suzhou""]",1,0,0,unknown,dont_want,independent,christian,"[""no_children"", ""smoking""]","[""financially_prudent"", ""chef"", ""reader""]",2025-08-05 11:04:02,2025-08-05 11:04:02
235,235,dating,22,27,153,169,"[""Shanghai"", ""Suzhou"", ""Beijing""]",0,0,0,flexible,want,with_parents,taoism,"[""different_religion""]","[""reader""]",2025-06-15 11:04:02,2025-06-15 11:04:02
236,236,marriage,23,27,158,163,"[""Beijing""]",0,1,0,unknown,unknown,with_parents,,"[""no_children"", ""heavy_drinking""]",[],2025-06-29 11:04:02,2025-06-29 11:04:02
237,237,marriage,24,27,159,170,"[""Beijing""]",0,1,1,unknown,want,independent,taoism,"[""heavy_drinking""]","[""chef""]",2025-08-10 11:04:02,2025-08-10 11:04:02
238,238,marriage,25,29,155,172,"[""Wuhan"", ""Shanghai""]",1,1,1,unknown,want,with_parents,none,"[""smoking""]","[""sporty""]",2025-07-25 11:04:02,2025-07-25 11:04:02
239,239,dating,23,27,154,160,"[""Nanjing""]",0,1,1,flexible,dont_want,independent,islam,"[""no_children"", ""pet_reject""]","[""family_oriented"", ""sporty"", ""traveler""]",2025-07-04 11:04:02,2025-07-04 11:04:02
240,240,marriage,24,30,155,173,"[""Shanghai"", ""Chengdu"", ""Guangzhou""]",1,0,0,,,flexible,taoism,[],"[""chef""]",2025-07-31 11:04:02,2025-07-31 11:04:02
241,241,dating,22,25,151,157,"[""Tianjin""]",1,1,1,unknown,flexible,flexible,christian,"[""no_children""]","[""traveler"", ""financially_prudent"", ""chef""]",2025-06-26 11:04:02,2025-06-26 11:04:02
242,242,marriage,28,32,160,174,"[""Wuhan"", ""Shenzhen"", ""Hangzhou""]",1,1,1,,unknown,with_parents,,"[""different_religion"", ""pet_reject""]","[""traveler"", ""financially_prudent"", ""family_oriented""]",2025-08-24 11:04:02,2025-08-24 11:04:02
243,243,dating,22,27,155,164,"[""Shanghai"", ""Chengdu""]",1,1,1,2y,want,flexible,taoism,[],"[""chef""]",2025-07-31 11:04:02,2025-07-31 11:04:02
244,244,dating,26,31,153,158,"[""Shenzhen"", ""Hangzhou"", ""Guangzhou""]",1,0,1,1y,want,with_parents,,[],"[""financially_prudent"", ""chef""]",2025-06-28 11:04:02,2025-06-28 11:04:02
245,245,dating,22,32,154,168,"[""Wuhan"", ""Tianjin""]",0,1,1,unknown,want,flexible,taoism,[],"[""reader"", ""financially_prudent""]",2025-08-02 11:04:02,2025-08-02 11:04:02
246,246,dating,23,28,160,179,"[""Guangzhou"", ""Nanjing"", ""Shenzhen""]",0,1,0,flexible,unknown,independent,christian,[],"[""chef"", ""reader""]",2025-07-05 11:04:02,2025-07-05 11:04:02
247,247,marriage,23,32,165,175,"[""Chengdu"", ""Suzhou""]",0,1,1,1y,unknown,with_parents,,"[""different_religion"", ""no_children""]","[""sporty"", ""reader"", ""traveler""]",2025-07-15 11:04:02,2025-07-15 11:04:02
248,248,dating,28,33,156,176,"[""Suzhou"", ""Shenzhen""]",0,1,0,,want,independent,,[],"[""reader"", ""sporty"", ""traveler""]",2025-07-04 11:04:02,2025-07-04 11:04:02
249,249,dating,22,27,165,171,"[""Shenzhen""]",1,1,1,1y,,,none,"[""no_children"", ""smoking""]","[""sporty""]",2025-09-03 11:04:02,2025-09-03 11:04:02
