id,user_id,relationship_goal,preferred_age_min,preferred_age_max,preferred_height_min,preferred_height_max,preferred_cities,accept_long_distance,accept_divorce,accept_children,marriage_timeline,child_plan,family_view,religion,must_not_accept,bonus_points,created_at,updated_at
134,134,dating,22,27,163,172,"[""Beijing"", ""Shenzhen"", ""Tianjin""]",0,1,0,,flexible,with_parents,christian,"[""smoking"", ""heavy_drinking""]",[],2025-07-01 09:27:13,2025-07-01 09:27:13
135,135,dating,22,31,154,166,"[""Chengdu""]",0,1,1,unknown,unknown,,,"[""different_religion"", ""smoking""]","[""financially_prudent"", ""sporty"", ""traveler""]",2025-07-31 09:27:13,2025-07-31 09:27:13
136,136,marriage,27,36,151,158,"[""Suzhou"", ""Nanjing"", ""Shanghai""]",1,0,1,1y,dont_want,flexible,islam,"[""no_children""]","[""financially_prudent"", ""traveler""]",2025-06-19 09:27:13,2025-06-19 09:27:13
137,137,dating,25,32,154,167,"[""Chengdu""]",1,1,1,unknown,dont_want,flexible,taoism,"[""different_religion""]","[""traveler""]",2025-07-10 09:27:13,2025-07-10 09:27:13
138,138,marriage,22,32,159,176,"[""Hangzhou"", ""Suzhou"", ""Beijing""]",1,0,0,1y,unknown,flexible,christian,[],[],2025-08-04 09:27:13,2025-08-04 09:27:13
139,139,marriage,25,30,165,185,"[""Chengdu"", ""Beijing"", ""Guangzhou""]",1,1,0,1y,want,,taoism,[],"[""reader"", ""traveler""]",2025-07-08 09:27:13,2025-07-08 09:27:13
140,140,dating,22,30,157,172,"[""Shanghai""]",1,1,1,flexible,,with_parents,islam,"[""heavy_drinking"", ""no_children""]","[""reader""]",2025-07-05 09:27:13,2025-07-05 09:27:13
141,141,marriage,26,32,158,169,"[""Tianjin"", ""Nanjing"", ""Suzhou""]",1,1,0,2y,,independent,,[],"[""financially_prudent"", ""reader"", ""family_oriented""]",2025-06-27 09:27:13,2025-06-27 09:27:13
142,142,marriage,24,34,164,178,"[""Guangzhou"", ""Wuhan""]",1,0,1,unknown,want,independent,taoism,"[""heavy_drinking""]","[""traveler"", ""family_oriented""]",2025-07-09 09:27:13,2025-07-09 09:27:13
143,143,marriage,23,26,158,177,"[""Nanjing"", ""Wuhan""]",1,1,1,1y,unknown,flexible,buddhism,"[""pet_reject""]","[""sporty"", ""reader"", ""family_oriented""]",2025-09-04 09:27:13,2025-09-04 09:27:13
144,144,dating,27,30,165,179,"[""Shanghai"", ""Chengdu"", ""Suzhou""]",1,1,1,flexible,,with_parents,buddhism,"[""heavy_drinking""]","[""traveler"", ""family_oriented"", ""chef""]",2025-07-25 09:27:13,2025-07-25 09:27:13
145,145,marriage,28,38,150,157,"[""Beijing""]",0,0,1,2y,dont_want,flexible,buddhism,"[""pet_reject"", ""no_children""]","[""family_oriented"", ""sporty"", ""financially_prudent""]",2025-08-15 09:27:13,2025-08-15 09:27:13
146,146,dating,23,29,153,163,"[""Guangzhou""]",1,1,1,,flexible,,buddhism,"[""heavy_drinking""]",[],2025-07-25 09:27:13,2025-07-25 09:27:13
147,147,marriage,22,25,164,181,"[""Guangzhou"", ""Tianjin"", ""Xi'an""]",0,1,0,unknown,want,,islam,[],"[""financially_prudent"", ""reader"", ""chef""]",2025-08-26 09:27:13,2025-08-26 09:27:13
148,148,dating,27,30,162,179,"[""Wuhan"", ""Beijing"", ""Chengdu""]",1,0,1,1y,dont_want,with_parents,none,"[""pet_reject""]","[""financially_prudent"", ""family_oriented""]",2025-06-27 09:27:13,2025-06-27 09:27:13
149,149,dating,25,28,159,171,"[""Chengdu"", ""Xi'an""]",1,1,0,unknown,dont_want,with_parents,taoism,"[""no_children"", ""pet_reject""]","[""sporty""]",2025-09-03 09:27:13,2025-09-03 09:27:13
150,150,marriage,26,32,161,179,"[""Shenzhen""]",0,1,1,unknown,,with_parents,none,"[""smoking"", ""no_children""]","[""chef""]",2025-08-17 09:27:13,2025-08-17 09:27:13
151,151,marriage,26,29,159,173,"[""Shenzhen""]",1,1,0,,dont_want,,,[],"[""sporty"", ""chef"", ""traveler""]",2025-08-13 09:27:13,2025-08-13 09:27:13
152,152,dating,25,35,155,161,"[""Tianjin"", ""Wuhan"", ""Shanghai""]",1,1,1,1y,flexible,with_parents,none,"[""heavy_drinking"", ""smoking""]","[""financially_prudent"", ""chef""]",2025-08-27 09:27:13,2025-08-27 09:27:13
153,153,dating,28,38,165,176,"[""Guangzhou"", ""Wuhan"", ""Beijing""]",0,1,1,flexible,unknown,flexible,,[],"[""family_oriented"", ""financially_prudent""]",2025-08-15 09:27:13,2025-08-15 09:27:13
154,154,marriage,28,38,163,179,"[""Wuhan"", ""Chengdu"", ""Hangzhou""]",1,1,1,unknown,dont_want,with_parents,christian,"[""smoking"", ""no_children""]","[""family_oriented"", ""reader""]",2025-07-21 09:27:13,2025-07-21 09:27:13
155,155,dating,27,34,160,165,"[""Nanjing""]",0,1,1,,flexible,,buddhism,[],"[""reader""]",2025-08-23 09:27:13,2025-08-23 09:27:13
156,156,marriage,23,26,158,165,"[""Beijing"", ""Wuhan""]",1,0,0,,dont_want,,,"[""heavy_drinking"", ""different_religion""]","[""financially_prudent"", ""reader""]",2025-08-23 09:27:13,2025-08-23 09:27:13
157,157,dating,28,38,158,166,"[""Suzhou"", ""Guangzhou""]",0,0,0,2y,,,,[],"[""family_oriented""]",2025-08-17 09:27:13,2025-08-17 09:27:13
158,158,marriage,22,29,158,169,"[""Nanjing"", ""Hangzhou""]",1,0,1,1y,dont_want,,buddhism,"[""heavy_drinking"", ""different_religion""]",[],2025-07-09 09:27:13,2025-07-09 09:27:13
159,159,dating,23,32,153,164,"[""Shanghai"", ""Guangzhou"", ""Shenzhen""]",1,1,1,unknown,unknown,with_parents,taoism,[],"[""reader""]",2025-08-18 09:27:13,2025-08-18 09:27:13
160,160,dating,28,37,158,164,"[""Beijing"", ""Nanjing""]",1,0,0,2y,flexible,with_parents,islam,[],[],2025-07-15 09:27:13,2025-07-15 09:27:13
161,161,dating,26,29,150,161,"[""Nanjing""]",1,0,1,flexible,dont_want,independent,taoism,[],"[""chef"", ""financially_prudent"", ""traveler""]",2025-09-03 09:27:13,2025-09-03 09:27:13
162,162,marriage,23,32,151,159,"[""Hangzhou"", ""Guangzhou"", ""Shenzhen""]",0,1,0,unknown,unknown,flexible,christian,[],"[""sporty""]",2025-08-31 09:27:13,2025-08-31 09:27:13
163,163,dating,22,26,154,170,"[""Shanghai""]",1,0,1,2y,want,independent,,"[""pet_reject"", ""heavy_drinking""]",[],2025-09-12 09:27:13,2025-09-12 09:27:13
164,164,marriage,26,36,156,165,"[""Hangzhou"", ""Tianjin""]",1,0,1,,unknown,independent,christian,[],"[""financially_prudent""]",2025-07-03 09:27:13,2025-07-03 09:27:13
165,165,dating,26,30,163,178,"[""Chengdu"", ""Xi'an""]",1,1,0,,dont_want,with_parents,islam,"[""smoking"", ""no_children""]",[],2025-08-20 09:27:13,2025-08-20 09:27:13
166,166,dating,24,32,152,158,"[""Guangzhou"", ""Tianjin"", ""Nanjing""]",1,1,1,flexible,flexible,flexible,buddhism,"[""pet_reject""]","[""traveler""]",2025-07-22 09:27:13,2025-07-22 09:27:13
167,167,marriage,26,33,163,182,"[""Shanghai"", ""Wuhan""]",1,1,1,flexible,flexible,,none,"[""no_children""]","[""traveler""]",2025-06-19 09:27:13,2025-06-19 09:27:13
168,168,dating,28,32,159,175,"[""Tianjin""]",1,1,0,,,with_parents,buddhism,"[""no_children""]","[""traveler""]",2025-07-31 09:27:13,2025-07-31 09:27:13
169,169,marriage,28,31,159,166,"[""Xi'an""]",1,0,1,,flexible,,buddhism,"[""different_religion""]","[""reader"", ""sporty""]",2025-09-04 09:27:13,2025-09-04 09:27:13
170,170,dating,22,25,161,177,"[""Shenzhen"", ""Suzhou"", ""Shanghai""]",1,1,1,,want,flexible,buddhism,[],[],2025-09-02 09:27:13,2025-09-02 09:27:13
171,171,dating,26,32,159,173,"[""Xi'an"", ""Shanghai""]",0,1,1,flexible,want,with_parents,none,"[""smoking"", ""heavy_drinking""]","[""financially_prudent"", ""sporty""]",2025-07-09 09:27:13,2025-07-09 09:27:13
172,172,dating,28,38,163,181,"[""Nanjing""]",1,1,1,unknown,flexible,flexible,buddhism,"[""pet_reject""]","[""traveler""]",2025-08-04 09:27:13,2025-08-04 09:27:13
173,173,dating,23,30,150,159,"[""Wuhan"", ""Suzhou"", ""Beijing""]",0,0,0,2y,unknown,flexible,christian,"[""pet_reject""]",[],2025-07-01 09:27:13,2025-07-01 09:27:13
174,174,dating,23,33,158,164,"[""Tianjin"", ""Shanghai""]",1,1,0,unknown,dont_want,flexible,islam,[],[],2025-07-19 09:27:13,2025-07-19 09:27:13
175,175,dating,25,35,163,176,"[""Chengdu"", ""Suzhou"", ""Tianjin""]",1,1,1,flexible,,with_parents,christian,[],"[""chef"", ""traveler""]",2025-07-10 09:27:13,2025-07-10 09:27:13
176,176,dating,27,31,161,166,"[""Wuhan"", ""Hangzhou""]",0,1,1,unknown,dont_want,,islam,[],"[""reader"", ""family_oriented""]",2025-07-09 09:27:13,2025-07-09 09:27:13
177,177,dating,22,31,151,158,"[""Nanjing"", ""Beijing"", ""Suzhou""]",1,1,1,2y,dont_want,flexible,taoism,"[""pet_reject""]","[""traveler"", ""financially_prudent"", ""sporty""]",2025-07-28 09:27:13,2025-07-28 09:27:13
178,178,dating,25,29,150,159,"[""Shanghai""]",1,1,1,1y,flexible,,buddhism,"[""heavy_drinking""]","[""sporty""]",2025-07-22 09:27:13,2025-07-22 09:27:13
179,179,marriage,24,32,150,168,"[""Chengdu""]",1,1,1,flexible,want,,taoism,[],"[""family_oriented"", ""chef"", ""sporty""]",2025-07-04 09:27:13,2025-07-04 09:27:13
180,180,dating,23,27,152,169,"[""Suzhou"", ""Shenzhen""]",0,0,1,1y,unknown,independent,taoism,[],[],2025-09-04 09:27:13,2025-09-04 09:27:13
181,181,dating,24,29,162,175,"[""Xi'an"", ""Hangzhou""]",0,1,0,unknown,,independent,taoism,[],"[""sporty"", ""family_oriented""]",2025-07-27 09:27:13,2025-07-27 09:27:13
182,182,dating,24,34,161,175,"[""Nanjing""]",0,1,1,unknown,dont_want,,christian,"[""heavy_drinking""]","[""chef"", ""sporty"", ""reader""]",2025-06-28 09:27:13,2025-06-28 09:27:13
183,183,dating,25,34,164,180,"[""Hangzhou""]",0,1,0,unknown,want,,taoism,[],[],2025-09-11 09:27:13,2025-09-11 09:27:13
184,184,marriage,22,31,161,175,"[""Guangzhou"", ""Hangzhou""]",1,0,1,,flexible,flexible,buddhism,[],"[""chef"", ""reader""]",2025-06-17 09:27:13,2025-06-17 09:27:13
185,185,dating,28,37,152,160,"[""Wuhan"", ""Xi'an"", ""Beijing""]",0,1,0,1y,flexible,,islam,"[""smoking"", ""no_children""]",[],2025-08-26 09:27:13,2025-08-26 09:27:13
186,186,dating,24,34,154,171,"[""Guangzhou"", ""Shanghai"", ""Suzhou""]",1,1,0,unknown,flexible,with_parents,christian,[],"[""chef"", ""reader"", ""traveler""]",2025-08-31 09:27:13,2025-08-31 09:27:13
187,187,dating,24,27,151,171,"[""Shanghai"", ""Wuhan""]",1,1,0,unknown,flexible,flexible,none,"[""pet_reject""]",[],2025-08-25 09:27:13,2025-08-25 09:27:13
188,188,dating,24,33,165,173,"[""Hangzhou""]",1,1,1,1y,,flexible,buddhism,"[""pet_reject""]",[],2025-07-05 09:27:13,2025-07-05 09:27:13
189,189,marriage,26,32,151,166,"[""Wuhan"", ""Xi'an"", ""Guangzhou""]",1,0,0,2y,want,independent,buddhism,"[""heavy_drinking""]","[""family_oriented"", ""reader"", ""sporty""]",2025-07-03 09:27:13,2025-07-03 09:27:13
190,190,dating,26,31,154,163,"[""Shenzhen"", ""Shanghai"", ""Nanjing""]",0,1,1,,want,with_parents,taoism,"[""different_religion"", ""no_children""]",[],2025-07-26 09:27:13,2025-07-26 09:27:13
191,191,marriage,23,31,157,164,"[""Hangzhou""]",1,1,1,flexible,want,,islam,"[""pet_reject""]",[],2025-07-10 09:27:13,2025-07-10 09:27:13
192,192,dating,25,32,157,170,"[""Shanghai"", ""Beijing""]",0,1,1,flexible,unknown,flexible,buddhism,"[""heavy_drinking"", ""no_children""]","[""financially_prudent"", ""reader""]",2025-06-30 09:27:13,2025-06-30 09:27:13
193,193,dating,24,34,151,162,"[""Nanjing"", ""Hangzhou""]",1,1,0,flexible,dont_want,independent,christian,[],"[""traveler"", ""family_oriented""]",2025-07-22 09:27:13,2025-07-22 09:27:13
194,194,dating,27,34,157,170,"[""Wuhan"", ""Beijing""]",0,0,0,2y,flexible,,taoism,"[""smoking"", ""different_religion""]",[],2025-07-17 09:27:13,2025-07-17 09:27:13
195,195,dating,23,30,153,173,"[""Wuhan"", ""Shanghai""]",1,1,0,flexible,dont_want,,islam,"[""no_children"", ""pet_reject""]",[],2025-07-10 09:27:13,2025-07-10 09:27:13
196,196,dating,27,35,165,175,"[""Beijing"", ""Hangzhou"", ""Guangzhou""]",0,1,1,,unknown,,taoism,"[""smoking"", ""no_children""]","[""financially_prudent""]",2025-08-29 09:27:13,2025-08-29 09:27:13
197,197,marriage,24,29,150,158,"[""Beijing""]",1,1,1,,unknown,with_parents,taoism,"[""different_religion""]","[""chef"", ""traveler"", ""financially_prudent""]",2025-08-24 09:27:13,2025-08-24 09:27:13
198,198,dating,24,30,154,162,"[""Tianjin"", ""Beijing"", ""Shanghai""]",1,1,1,1y,want,,buddhism,"[""pet_reject""]","[""reader""]",2025-07-23 09:27:13,2025-07-23 09:27:13
199,199,marriage,23,29,163,182,"[""Nanjing""]",1,1,0,unknown,want,flexible,taoism,"[""different_religion"", ""pet_reject""]","[""traveler"", ""sporty"", ""chef""]",2025-08-17 09:27:13,2025-08-17 09:27:13
200,200,marriage,23,30,164,173,"[""Chengdu"", ""Guangzhou""]",1,1,1,unknown,unknown,independent,islam,[],"[""chef"", ""reader"", ""traveler""]",2025-09-13 09:27:13,2025-09-13 09:27:13
201,201,dating,25,28,158,168,"[""Shenzhen"", ""Hangzhou"", ""Nanjing""]",0,1,1,unknown,dont_want,independent,,[],"[""family_oriented"", ""financially_prudent"", ""reader""]",2025-09-10 09:27:13,2025-09-10 09:27:13
202,202,marriage,27,36,156,172,"[""Wuhan"", ""Xi'an""]",1,0,1,,want,,buddhism,"[""no_children"", ""smoking""]","[""financially_prudent"", ""traveler""]",2025-07-31 09:27:13,2025-07-31 09:27:13
203,203,marriage,22,31,156,172,"[""Shanghai""]",1,1,1,,want,flexible,none,"[""no_children""]",[],2025-07-28 09:27:13,2025-07-28 09:27:13
204,204,dating,28,33,156,164,"[""Xi'an""]",1,1,0,unknown,unknown,independent,buddhism,"[""different_religion""]","[""reader"", ""sporty""]",2025-06-25 09:27:13,2025-06-25 09:27:13
205,205,dating,26,35,155,167,"[""Wuhan""]",0,1,0,2y,,,none,"[""smoking"", ""pet_reject""]","[""family_oriented""]",2025-08-08 09:27:13,2025-08-08 09:27:13
206,206,dating,23,30,163,170,"[""Tianjin"", ""Xi'an""]",1,1,0,1y,want,,buddhism,"[""pet_reject"", ""different_religion""]",[],2025-07-12 09:27:13,2025-07-12 09:27:13
207,207,dating,28,31,150,164,"[""Beijing"", ""Shanghai""]",1,1,1,1y,dont_want,with_parents,buddhism,"[""different_religion"", ""no_children""]","[""sporty""]",2025-08-15 09:27:13,2025-08-15 09:27:13
208,208,marriage,25,34,165,184,"[""Shanghai"", ""Shenzhen""]",1,1,1,1y,unknown,,islam,"[""heavy_drinking"", ""different_religion""]","[""sporty""]",2025-07-21 09:27:13,2025-07-21 09:27:13
209,209,marriage,28,35,151,163,"[""Tianjin"", ""Shanghai"", ""Hangzhou""]",0,0,1,unknown,want,,islam,"[""no_children"", ""heavy_drinking""]","[""family_oriented"", ""reader"", ""sporty""]",2025-08-01 09:27:13,2025-08-01 09:27:13
210,210,dating,23,26,164,171,"[""Shenzhen"", ""Nanjing""]",1,1,1,2y,dont_want,with_parents,taoism,"[""heavy_drinking""]","[""traveler"", ""family_oriented""]",2025-06-20 09:27:13,2025-06-20 09:27:13
211,211,dating,24,27,159,179,"[""Shanghai""]",0,1,1,flexible,dont_want,flexible,islam,"[""smoking"", ""no_children""]",[],2025-06-18 09:27:13,2025-06-18 09:27:13
212,212,marriage,26,35,165,172,"[""Beijing""]",0,1,1,,want,independent,none,"[""different_religion""]",[],2025-09-12 09:27:13,2025-09-12 09:27:13
213,213,dating,24,30,153,172,"[""Suzhou"", ""Tianjin""]",0,1,1,1y,dont_want,flexible,islam,[],"[""chef"", ""sporty""]",2025-07-22 09:27:13,2025-07-22 09:27:13
214,214,dating,23,33,161,168,"[""Beijing"", ""Tianjin""]",1,1,0,2y,want,independent,buddhism,"[""different_religion""]","[""sporty"", ""traveler""]",2025-07-12 09:27:13,2025-07-12 09:27:13
215,215,dating,22,31,150,170,"[""Shenzhen""]",0,1,1,,dont_want,independent,none,[],"[""traveler"", ""reader""]",2025-09-06 09:27:13,2025-09-06 09:27:13
216,216,marriage,27,34,158,167,"[""Shanghai"", ""Xi'an""]",1,0,1,flexible,dont_want,independent,christian,"[""heavy_drinking"", ""no_children""]",[],2025-08-23 09:27:13,2025-08-23 09:27:13
217,217,dating,26,29,160,165,"[""Hangzhou"", ""Beijing""]",0,0,1,unknown,flexible,independent,buddhism,"[""no_children""]","[""traveler""]",2025-07-09 09:27:13,2025-07-09 09:27:13
218,218,marriage,22,31,154,171,"[""Xi'an"", ""Wuhan""]",1,0,1,2y,want,flexible,christian,"[""heavy_drinking"", ""no_children""]","[""family_oriented"", ""chef""]",2025-06-18 09:27:13,2025-06-18 09:27:13
219,219,marriage,22,28,154,167,"[""Beijing"", ""Nanjing""]",1,1,1,,flexible,with_parents,none,[],"[""sporty"", ""reader"", ""financially_prudent""]",2025-08-02 09:27:13,2025-08-02 09:27:13
220,220,marriage,27,34,160,174,"[""Hangzhou"", ""Suzhou"", ""Tianjin""]",0,0,0,1y,flexible,independent,taoism,[],"[""family_oriented"", ""traveler"", ""reader""]",2025-08-11 09:27:13,2025-08-11 09:27:13
221,221,dating,25,34,158,163,"[""Chengdu"", ""Beijing"", ""Tianjin""]",0,1,0,,,independent,islam,"[""heavy_drinking""]",[],2025-07-01 09:27:13,2025-07-01 09:27:13
222,222,marriage,25,35,158,168,"[""Suzhou""]",1,1,1,1y,flexible,independent,taoism,[],"[""financially_prudent"", ""reader"", ""chef""]",2025-08-29 09:27:13,2025-08-29 09:27:13
223,223,marriage,28,36,156,176,"[""Hangzhou""]",0,1,1,,dont_want,independent,,"[""pet_reject"", ""heavy_drinking""]",[],2025-08-26 09:27:13,2025-08-26 09:27:13
224,224,marriage,26,34,151,161,"[""Nanjing"", ""Hangzhou"", ""Beijing""]",1,1,0,,unknown,,christian,[],"[""sporty""]",2025-08-26 09:27:13,2025-08-26 09:27:13
225,225,dating,23,29,152,167,"[""Suzhou"", ""Xi'an"", ""Nanjing""]",0,1,1,unknown,,independent,none,[],[],2025-08-25 09:27:13,2025-08-25 09:27:13
226,226,marriage,26,36,160,175,"[""Xi'an"", ""Hangzhou"", ""Beijing""]",1,1,1,2y,,with_parents,islam,"[""heavy_drinking""]","[""chef""]",2025-08-07 09:27:13,2025-08-07 09:27:13
227,227,marriage,22,29,162,171,"[""Nanjing""]",0,1,1,2y,unknown,independent,islam,"[""smoking""]","[""family_oriented"", ""chef"", ""financially_prudent""]",2025-07-18 09:27:13,2025-07-18 09:27:13
228,228,dating,25,32,152,171,"[""Shenzhen"", ""Suzhou"", ""Nanjing""]",1,0,1,flexible,,,none,"[""pet_reject""]","[""sporty""]",2025-08-10 09:27:13,2025-08-10 09:27:13
229,229,marriage,24,33,155,173,"[""Suzhou"", ""Guangzhou"", ""Beijing""]",0,0,0,1y,want,flexible,none,"[""different_religion""]",[],2025-07-04 09:27:13,2025-07-04 09:27:13
230,230,dating,23,30,155,170,"[""Wuhan"", ""Beijing""]",1,1,0,,dont_want,flexible,islam,[],"[""family_oriented"", ""financially_prudent"", ""sporty""]",2025-09-13 09:27:13,2025-09-13 09:27:13
231,231,marriage,28,38,150,170,"[""Wuhan""]",1,1,0,,dont_want,independent,none,"[""smoking""]",[],2025-07-21 09:27:13,2025-07-21 09:27:13
232,232,marriage,27,37,159,164,"[""Hangzhou"", ""Chengdu"", ""Tianjin""]",0,1,1,1y,dont_want,flexible,buddhism,[],"[""reader"", ""chef""]",2025-08-19 09:27:13,2025-08-19 09:27:13
233,233,dating,23,29,157,167,"[""Hangzhou""]",1,1,1,,want,independent,taoism,"[""smoking"", ""no_children""]","[""financially_prudent"", ""traveler""]",2025-07-30 09:27:13,2025-07-30 09:27:13
234,234,dating,22,31,159,175,"[""Tianjin"", ""Wuhan""]",1,0,0,flexible,flexible,with_parents,christian,"[""different_religion"", ""pet_reject""]","[""traveler"", ""chef"", ""financially_prudent""]",2025-06-21 09:27:13,2025-06-21 09:27:13
235,235,dating,26,36,154,173,"[""Chengdu"", ""Tianjin""]",1,1,1,unknown,dont_want,,christian,"[""heavy_drinking"", ""different_religion""]","[""family_oriented""]",2025-08-22 09:27:13,2025-08-22 09:27:13
236,236,dating,23,27,156,168,"[""Beijing""]",0,1,1,unknown,dont_want,,christian,"[""no_children""]","[""traveler"", ""financially_prudent""]",2025-08-18 09:27:13,2025-08-18 09:27:13
237,237,marriage,25,31,160,167,"[""Suzhou"", ""Xi'an""]",1,1,0,,want,with_parents,buddhism,"[""different_religion""]","[""reader"", ""family_oriented"", ""traveler""]",2025-09-14 09:27:13,2025-09-14 09:27:13
238,238,marriage,23,30,163,177,"[""Nanjing"", ""Wuhan"", ""Guangzhou""]",1,1,0,unknown,dont_want,independent,christian,"[""no_children"", ""smoking""]","[""financially_prudent"", ""chef"", ""reader""]",2025-08-10 09:27:13,2025-08-10 09:27:13
239,239,marriage,23,27,154,162,"[""Tianjin"", ""Shanghai""]",1,1,0,flexible,want,with_parents,taoism,"[""different_religion""]","[""reader""]",2025-06-20 09:27:13,2025-06-20 09:27:13
240,240,dating,24,30,152,165,"[""Shenzhen""]",1,1,1,unknown,unknown,with_parents,,"[""no_children"", ""heavy_drinking""]",[],2025-07-04 09:27:13,2025-07-04 09:27:13
241,241,dating,24,31,150,164,"[""Shanghai""]",1,1,1,,unknown,independent,none,"[""no_children"", ""heavy_drinking""]","[""chef""]",2025-08-15 09:27:13,2025-08-15 09:27:13
242,242,dating,24,34,153,163,"[""Wuhan"", ""Tianjin""]",1,0,1,1y,unknown,independent,islam,"[""heavy_drinking""]","[""family_oriented"", ""sporty"", ""reader""]",2025-06-24 09:27:13,2025-06-24 09:27:13
243,243,dating,24,34,165,176,"[""Suzhou""]",1,1,0,,want,flexible,,"[""pet_reject"", ""smoking""]","[""chef""]",2025-07-30 09:27:13,2025-07-30 09:27:13
244,244,dating,28,37,160,167,"[""Beijing""]",0,0,1,2y,want,flexible,buddhism,"[""no_children""]","[""reader""]",2025-08-27 09:27:13,2025-08-27 09:27:13
245,245,dating,24,29,164,170,"[""Xi'an"", ""Nanjing"", ""Tianjin""]",1,1,1,1y,want,with_parents,none,[],[],2025-06-21 09:27:13,2025-06-21 09:27:13
246,246,marriage,25,28,157,171,"[""Wuhan"", ""Shenzhen""]",1,0,0,2y,flexible,with_parents,,"[""no_children""]","[""family_oriented"", ""reader"", ""traveler""]",2025-07-01 09:27:13,2025-07-01 09:27:13
247,247,marriage,24,33,150,156,"[""Shenzhen"", ""Tianjin"", ""Nanjing""]",0,1,1,flexible,dont_want,with_parents,taoism,[],[],2025-06-17 09:27:13,2025-06-17 09:27:13
248,248,dating,24,28,159,168,"[""Chengdu"", ""Shenzhen""]",1,1,1,unknown,,independent,christian,[],"[""financially_prudent""]",2025-08-26 09:27:13,2025-08-26 09:27:13
249,249,marriage,26,35,154,167,"[""Nanjing""]",0,1,0,2y,want,,islam,"[""pet_reject""]","[""family_oriented""]",2025-09-08 09:27:13,2025-09-08 09:27:13
250,250,dating,27,34,156,174,"[""Guangzhou"", ""Hangzhou"", ""Beijing""]",1,1,1,flexible,want,flexible,none,"[""different_religion""]","[""reader""]",2025-07-04 09:27:13,2025-07-04 09:27:13
251,251,marriage,25,34,162,170,"[""Hangzhou""]",1,0,1,flexible,,,christian,"[""different_religion"", ""heavy_drinking""]","[""family_oriented"", ""financially_prudent"", ""chef""]",2025-09-02 09:27:13,2025-09-02 09:27:13
